year,state_abbr,state_name,acres_cropland_idled,acres_cropland_used_for_crops,acres_cropland_used_for_pasture,acres_defense_industrial,acres_farmsteads_roads_misc_farmland,acres_forest_use_land,acres_grassland_pasture_range,acres_grazed_forest_use_land,acres_miscellaneous_other_land,acres_rural_parks_wildlife,acres_rural_transportation,acres_special_uses_land,acres_total_cropland,acres_total_land,acres_ungrazed_forest_use_land,acres_urban_areas,blocks_250k_cropland_idled,blocks_250k_cropland_used_for_crops,blocks_250k_cropland_used_for_pasture,blocks_250k_defense_industrial,blocks_250k_farmsteads_roads_misc_farmland,blocks_250k_forest_use_land,blocks_250k_grassland_pasture_range,blocks_250k_grazed_forest_use_land,blocks_250k_miscellaneous_other_land,blocks_250k_rural_parks_wildlife,blocks_250k_rural_transportation,blocks_250k_special_uses_land,blocks_250k_total_cropland,blocks_250k_total_land,blocks_250k_ungrazed_forest_use_land,blocks_250k_urban_areas,share_of_total_land_total_cropland,share_of_total_land_cropland_used_for_crops,share_of_total_land_cropland_used_for_pasture,share_of_total_land_cropland_idled,share_of_total_land_grassland_pasture_range,share_of_total_land_forest_use_land,share_of_total_land_grazed_forest_use_land,share_of_total_land_ungrazed_forest_use_land,share_of_total_land_special_uses_land,share_of_total_land_rural_transportation,share_of_total_land_rural_parks_wildlife,share_of_total_land_defense_industrial,share_of_total_land_farmsteads_roads_misc_farmland,share_of_total_land_urban_areas,share_of_total_land_miscellaneous_other_land
1997,IL,Illinois,932000.0,23140000.0,854000.0,57000.0,249000.0,4058000.0,1559000.0,843000.0,922000.0,523000.0,1072000.0,1901000.0,24925000.0,35580000.0,3215000.0,2215000.0,3.728,92.56,3.416,0.228,0.996,16.232,6.236,3.372,3.688,2.092,4.288,7.604,99.7,142.32,12.86,8.86,0.7005340078695896,0.6503653738055087,0.024002248454187747,0.026194491287240024,0.04381675098369871,0.11405283867341202,0.023693086003372683,0.09035975267003934,0.053428892636312536,0.030129286115795392,0.014699269252388982,0.0016020236087689714,0.0069983136593591904,0.06225407532321529,0.02591343451377178
1997,IN,Indiana,516000.0,12516000.0,658000.0,173000.0,190000.0,4342000.0,1158000.0,520000.0,1341000.0,264000.0,475000.0,1102000.0,13689000.0,22957000.0,3822000.0,1325000.0,2.064,50.064,2.632,0.692,0.76,17.368,4.632,2.08,5.364,1.056,1.9,4.408,54.756,91.828,15.288,5.3,0.5962887136821013,0.5451931872631441,0.028662281657010933,0.022476804460513134,0.05044213094045389,0.18913621117741866,0.02265104325478068,0.16648516792263798,0.04800278782070828,0.02069085681927081,0.011499760421657882,0.0075358278520712635,0.008276342727708325,0.05771660060112384,0.058413555778194015
1997,KS,Kansas,2964000.0,26955000.0,3789000.0,132000.0,266000.0,1492000.0,12560000.0,420000.0,2294000.0,132000.0,1089000.0,1619000.0,33708000.0,52367000.0,1072000.0,693000.0,11.856,107.82,15.156,0.528,1.064,5.968,50.24,1.68,9.176,0.528,4.356,6.476,134.832,209.468,4.288,2.772,0.643687818664426,0.514732560582046,0.07235472721370328,0.05660053086867684,0.23984570435579658,0.02849122539003571,0.008020318139286192,0.02047090725074952,0.030916416827391296,0.02079553917543491,0.0025206714152042316,0.0025206714152042316,0.005079534821547921,0.013233524929822216,0.04380621383695839
1997,KY,Kentucky,766000.0,4889000.0,3205000.0,166000.0,156000.0,12348000.0,1491000.0,1466000.0,940000.0,216000.0,458000.0,996000.0,8860000.0,25429000.0,10882000.0,793000.0,3.064,19.556,12.82,0.664,0.624,49.392,5.964,5.864,3.76,0.864,1.832,3.984,35.44,101.716,43.528,3.172,0.3484210940265052,0.192260804593181,0.1260372016201974,0.030123087813126746,0.05863384324983287,0.48558732156199613,0.057650713752015414,0.4279366078099807,0.03916787919304731,0.01801093240001573,0.00849423886114279,0.006527979865507885,0.006134728066380903,0.031184867670769594,0.036965669117936216
1997,LA,Louisiana,563000.0,4053000.0,869000.0,122000.0,101000.0,13691000.0,1582000.0,5020000.0,4447000.0,773000.0,400000.0,1396000.0,5485000.0,27882000.0,8671000.0,1282000.0,2.252,16.212,3.476,0.488,0.404,54.764,6.328,20.08,17.788,3.092,1.6,5.584,21.94,111.528,34.684,5.128,0.19672189943332616,0.1453625995265763,0.03116706118642852,0.020192238720321356,0.056739114841116135,0.49103364177605624,0.18004447313679076,0.31098916863926546,0.05006814432250197,0.014346173158310022,0.027723979628434117,0.004375582813284556,0.00362240872247328,0.04597948497238362,0.15949358008751166
1997,MA,Massachusetts,12000.0,160000.0,39000.0,16000.0,13000.0,2675000.0,35000.0,36000.0,28000.0,402000.0,121000.0,552000.0,211000.0,5016000.0,2639000.0,1515000.0,0.048,0.64,0.156,0.064,0.052,10.7,0.14,0.144,0.112,1.608,0.484,2.208,0.844,20.064,10.556,6.06,0.04206539074960128,0.03189792663476874,0.00777511961722488,0.0023923444976076554,0.006977671451355662,0.5332934609250398,0.007177033492822967,0.5261164274322169,0.11004784688995216,0.02412280701754386,0.08014354066985646,0.003189792663476874,0.00259170653907496,0.3020334928229665,0.005582137161084529
1997,MD,Maryland,62000.0,1344000.0,149000.0,114000.0,23000.0,2424000.0,208000.0,97000.0,130000.0,497000.0,97000.0,731000.0,1555000.0,6256000.0,2327000.0,1208000.0,0.248,5.376,0.596,0.456,0.092,9.696,0.832,0.388,0.52,1.988,0.388,2.924,6.22,25.024,9.308,4.832,0.2485613810741688,0.21483375959079284,0.023817135549872123,0.009910485933503837,0.03324808184143223,0.3874680306905371,0.015505115089514066,0.371962915601023,0.11684782608695653,0.015505115089514066,0.07944373401534527,0.018222506393861894,0.003676470588235294,0.19309462915601022,0.02078005115089514
1997,ME,Maine,77000.0,324000.0,65000.0,15000.0,14000.0,16952000.0,37000.0,53000.0,1197000.0,322000.0,169000.0,520000.0,466000.0,19753000.0,16899000.0,581000.0,0.308,1.296,0.26,0.06,0.056,67.808,0.148,0.212,4.788,1.288,0.676,2.08,1.864,79.012,67.596,2.324,0.023591353212170305,0.016402571761251455,0.0032906393965473598,0.003898142054371488,0.001873133194957728,0.8581987546195514,0.002683136738723232,0.8555156178808282,0.026325115172378878,0.008555662431023136,0.016301321318280767,0.0007593783222801599,0.000708753100794816,0.029413253682984863,0.060598390117956764
1997,MI,Michigan,706000.0,7098000.0,500000.0,17000.0,159000.0,18667000.0,1606000.0,378000.0,3417000.0,1419000.0,873000.0,2468000.0,8304000.0,36358000.0,18289000.0,1896000.0,2.824,28.392,2.0,0.068,0.636,74.668,6.424,1.512,13.668,5.676,3.492,9.872,33.216,145.432,73.156,7.584,0.2283954012871995,0.19522525991528686,0.013752131580394962,0.019418009791517685,0.04417184663622861,0.5134220804224655,0.010396611474778591,0.5030254689476868,0.06788052148082953,0.024011221739369603,0.0390285494251609,0.0004675724737334287,0.004373177842565598,0.052148082952857694,0.09398206722041917
1997,MN,Minnesota,1707000.0,20090000.0,1041000.0,4000.0,280000.0,14820000.0,1544000.0,1120000.0,5934000.0,2944000.0,1170000.0,4398000.0,22839000.0,50954000.0,13700000.0,1419000.0,6.828,80.36,4.164,0.016,1.12,59.28,6.176,4.48,23.736,11.776,4.68,17.592,91.356,203.816,54.8,5.676,0.44822781332181966,0.39427719119205556,0.020430191937826275,0.03350080464732896,0.030301840876084313,0.2908505711033481,0.021980609961926443,0.2688699611414217,0.08631314518977902,0.02296188719236959,0.05777760332849237,7.850217843545158e-05,0.005495152490481611,0.02784864779997645,0.11645798170899242
1997,MO,Missouri,1645000.0,12956000.0,5413000.0,65000.0,337000.0,13411000.0,6010000.0,3605000.0,1530000.0,646000.0,693000.0,1741000.0,20013000.0,44095000.0,9806000.0,1390000.0,6.58,51.824,21.652,0.26,1.348,53.644,24.04,14.42,6.12,2.584,2.772,6.964,80.052,176.38,39.224,5.56,0.453860981970745,0.29382016101598823,0.12275768227690215,0.03730581698605284,0.13629663227123257,0.30413879124617305,0.08175530105454133,0.2223834901916317,0.03948293457308085,0.01571606758135843,0.014650187096042636,0.001474090032883547,0.0076425898627962355,0.031522848395509694,0.03469781154325887
1997,MS,Mississippi,677000.0,4602000.0,1184000.0,18000.0,122000.0,18589000.0,1946000.0,5004000.0,1327000.0,303000.0,405000.0,848000.0,6464000.0,30025000.0,13585000.0,852000.0,2.708,18.408,4.736,0.072,0.488,74.356,7.784,20.016,5.308,1.212,1.62,3.392,25.856,120.1,54.34,3.408,0.2152872606161532,0.1532722731057452,0.03943380516236469,0.022547876769358866,0.06481265611990009,0.6191174021648627,0.16666111573688594,0.4524562864279767,0.028243130724396336,0.013488759367194006,0.010091590341382182,0.0005995004163197336,0.004063280599500416,0.028376353039134054,0.044196502914238135
1997,MT,Montana,2374000.0,14527000.0,1672000.0,10000.0,120000.0,19165000.0,46039000.0,7284000.0,2769000.0,5728000.0,556000.0,6414000.0,18573000.0,93156000.0,11881000.0,196000.0,9.496,58.108,6.688,0.04,0.48,76.66,184.156,29.136,11.076,22.912,2.224,25.656,74.292,372.624,47.524,0.784,0.1993752415303362,0.15594271973893253,0.017948387650822278,0.02548413414058139,0.49421400661256387,0.20573017304306754,0.07819142084245781,0.12753875220060973,0.06885224784232899,0.005968482974794968,0.06148825625831938,0.00010734681609343466,0.001288161793121216,0.0021039975954313195,0.02972433337627206
1997,NC,North Carolina,476000.0,4487000.0,927000.0,323000.0,123000.0,18638000.0,814000.0,627000.0,1814000.0,1197000.0,621000.0,2264000.0,5890000.0,31180000.0,18011000.0,1760000.0,1.904,17.948,3.708,1.292,0.492,74.552,3.256,2.508,7.256,4.788,2.484,9.056,23.56,124.72,72.044,7.04,0.18890314304041053,0.14390635022450288,0.02973059653624118,0.015266196279666452,0.026106478511866583,0.5977549711353431,0.020109044259140476,0.5776459268762026,0.07261064785118666,0.01991661321359846,0.03838999358563182,0.010359204618345092,0.003944836433611289,0.05644644002565747,0.0581783194355356
1997,ND,North Dakota,2858000.0,24460000.0,1500000.0,4000.0,183000.0,441000.0,11329000.0,263000.0,1950000.0,499000.0,803000.0,1489000.0,28818000.0,44156000.0,178000.0,129000.0,11.432,97.84,6.0,0.016,0.732,1.764,45.316,1.052,7.8,1.996,3.212,5.956,115.272,176.624,0.712,0.516,0.6526406377389257,0.5539451037231633,0.03397046833952351,0.06472506567623879,0.2565676238789745,0.009987317691819911,0.0059561554488631215,0.00403116224295679,0.033721351571700336,0.018185524051091584,0.01130084246761482,9.058791557206268e-05,0.004144397137421868,0.002921460277199022,0.04416160884138056
1997,NE,Nebraska,1299000.0,20314000.0,1942000.0,53000.0,224000.0,797000.0,21828000.0,345000.0,1305000.0,307000.0,839000.0,1423000.0,23555000.0,49202000.0,452000.0,294000.0,5.196,81.256,7.768,0.212,0.896,3.188,87.312,1.38,5.22,1.228,3.356,5.692,94.22,196.808,1.808,1.176,0.47874070159749604,0.4128693955530263,0.03946994024633145,0.026401365798138288,0.44364050241860087,0.01619852851510101,0.007011910084955896,0.009186618430145116,0.02892158855331084,0.017052152351530427,0.006239583756757855,0.0010771919840656884,0.004552660460956872,0.005975366855005894,0.026523312060485346
1997,NH,New Hampshire,6000.0,84000.0,22000.0,1000.0,7000.0,4551000.0,40000.0,33000.0,344000.0,220000.0,90000.0,318000.0,112000.0,5740000.0,4518000.0,376000.0,0.024,0.336,0.088,0.004,0.028,18.204,0.16,0.132,1.376,0.88,0.36,1.272,0.448,22.96,18.072,1.504,0.01951219512195122,0.014634146341463415,0.003832752613240418,0.0010452961672473868,0.006968641114982578,0.7928571428571428,0.005749128919860627,0.7871080139372822,0.0554006968641115,0.0156794425087108,0.03832752613240418,0.00017421602787456446,0.0012195121951219512,0.06550522648083623,0.059930313588850176
1997,NJ,New Jersey,40000.0,526000.0,68000.0,66000.0,19000.0,1507000.0,29000.0,13000.0,138000.0,550000.0,93000.0,728000.0,634000.0,4748000.0,1494000.0,1712000.0,0.16,2.104,0.272,0.264,0.076,6.028,0.116,0.052,0.552,2.2,0.372,2.912,2.536,18.992,5.976,6.848,0.13352990732940184,0.11078348778433024,0.014321819713563605,0.008424599831508003,0.006107834877843303,0.31739679865206405,0.002737994945240101,0.3146588037068239,0.15332771693344566,0.019587194608256107,0.11583824768323504,0.013900589721988205,0.004001684919966301,0.36057287278854255,0.02906486941870261
1997,NM,New Mexico,474000.0,1313000.0,639000.0,3389000.0,55000.0,14084000.0,52188000.0,9237000.0,1979000.0,2538000.0,378000.0,6360000.0,2427000.0,77673000.0,4847000.0,636000.0,1.896,5.252,2.556,13.556,0.22,56.336,208.752,36.948,7.916,10.152,1.512,25.44,9.708,310.692,19.388,2.544,0.031246379050635355,0.01690420094498732,0.00822679695647136,0.006102506662546831,0.671893708238384,0.1813242696947459,0.11892163299988413,0.06240263669486179,0.08188173496581824,0.00486655594608165,0.03267544706654822,0.043631635188546854,0.0007080967646415099,0.008188173496581824,0.025478609040464513
1997,NV,Nevada,56000.0,546000.0,265000.0,1286000.0,21000.0,8199000.0,46278000.0,7016000.0,8404000.0,4065000.0,354000.0,5726000.0,867000.0,70275000.0,1183000.0,801000.0,0.224,2.184,1.06,5.144,0.084,32.796,185.112,28.064,33.616,16.26,1.416,22.904,3.468,281.1,4.732,3.204,0.012337246531483458,0.0077694770544290285,0.0037709000355745288,0.0007968694414799003,0.6585272145144077,0.11667022411953042,0.09983635716826753,0.016833866951262894,0.08147990039131982,0.005037353255069371,0.05784418356456777,0.018299537531127712,0.00029882604055496263,0.011398078975453575,0.11958733546780505
1997,NY,New York,317000.0,3162000.0,633000.0,157000.0,84000.0,15405000.0,1314000.0,452000.0,3150000.0,3101000.0,467000.0,3809000.0,4112000.0,30223000.0,14953000.0,2431000.0,1.268,12.648,2.532,0.628,0.336,61.62,5.256,1.808,12.6,12.404,1.868,15.236,16.448,120.892,59.812,9.724,0.1360553221056811,0.10462230751414486,0.02094431393309731,0.010488700658438937,0.04347682228766171,0.5097111471395956,0.014955497468815141,0.4947556496707805,0.12602984482017007,0.015451808225523608,0.10260397710353042,0.005194719253548622,0.0027793402375674153,0.08043542997055222,0.10422525890877808
1997,OH,Ohio,556000.0,10576000.0,895000.0,38000.0,220000.0,7567000.0,1376000.0,607000.0,1528000.0,370000.0,524000.0,1152000.0,12026000.0,26209000.0,6960000.0,2559000.0,2.224,42.304,3.58,0.152,0.88,30.268,5.504,2.428,6.112,1.48,2.096,4.608,48.104,104.836,27.84,10.236,0.4588500133541913,0.4035255065053989,0.03414857491701324,0.02121408676408867,0.05250104925788851,0.2887176160860773,0.023159983211873784,0.26555763287420353,0.043954366820557825,0.019993132130184287,0.01411728795451944,0.001449883627761456,0.00839406310809264,0.09763821588004121,0.058300583768934336
1997,OK,Oklahoma,1184000.0,9793000.0,5360000.0,192000.0,263000.0,6233000.0,17314000.0,3630000.0,1120000.0,393000.0,629000.0,1477000.0,16336000.0,43954000.0,2603000.0,1473000.0,4.736,39.172,21.44,0.768,1.052,24.932,69.256,14.52,4.48,1.572,2.516,5.908,65.344,175.816,10.412,5.892,0.3716612822496246,0.2228011102516267,0.12194567047367702,0.026937252582245073,0.39391181689948584,0.14180734404149792,0.08258634026482231,0.059221003776675614,0.03360331255403376,0.014310415434317696,0.008941165764208036,0.0043682031214451475,0.005983528234062884,0.03351230832233699,0.025481184875096693
1997,OR,Oregon,566000.0,3853000.0,919000.0,44000.0,126000.0,26664000.0,22395000.0,11699000.0,2840000.0,2970000.0,454000.0,3594000.0,5339000.0,61441000.0,14965000.0,610000.0,2.264,15.412,3.676,0.176,0.504,106.656,89.58,46.796,11.36,11.88,1.816,14.376,21.356,245.764,59.86,2.44,0.08689637212935987,0.06271056786185121,0.014957438843768819,0.009212089646978403,0.36449602057258185,0.43397731156719455,0.19041031233215605,0.2435669992350385,0.05849514168063671,0.0073892026496964565,0.04833905698149444,0.0007161341775036214,0.0020507478719421885,0.009928223824482024,0.04622320600250647
1997,PA,Pennsylvania,299000.0,4187000.0,695000.0,31000.0,98000.0,15852000.0,910000.0,436000.0,2218000.0,1612000.0,637000.0,2378000.0,5181000.0,28685000.0,15416000.0,2146000.0,1.196,16.748,2.78,0.124,0.392,63.408,3.64,1.744,8.872,6.448,2.548,9.512,20.724,114.74,61.664,8.584,0.18061704723723201,0.14596478995990936,0.024228690953459996,0.010423566323862645,0.031723897507408054,0.5526233222938818,0.015199581662890012,0.5374237406309919,0.08290047062924874,0.02220672825518564,0.05619661844169427,0.0010807042008018127,0.003416419731567021,0.0748126198361513,0.07732264249607809
1997,RI,Rhode Island,2000.0,22000.0,6000.0,3000.0,2000.0,356000.0,3000.0,4000.0,6000.0,41000.0,15000.0,61000.0,30000.0,669000.0,352000.0,214000.0,0.008,0.088,0.024,0.012,0.008,1.424,0.012,0.016,0.024,0.164,0.06,0.244,0.12,2.676,1.408,0.856,0.04484304932735426,0.03288490284005979,0.008968609865470852,0.0029895366218236174,0.004484304932735426,0.5321375186846039,0.005979073243647235,0.5261584454409567,0.09118086696562033,0.02242152466367713,0.061285500747384154,0.004484304932735426,0.0029895366218236174,0.31988041853512705,0.008968609865470852
1997,SC,South Carolina,335000.0,1660000.0,538000.0,292000.0,64000.0,12418000.0,465000.0,377000.0,1722000.0,218000.0,458000.0,1032000.0,2532000.0,19271000.0,12041000.0,1102000.0,1.34,6.64,2.152,1.168,0.256,49.672,1.86,1.508,6.888,0.872,1.832,4.128,10.128,77.084,48.164,4.408,0.13138913393181464,0.08613979554771418,0.02791759638835556,0.017383633438845934,0.024129521041980177,0.6443879404286234,0.019563074049089305,0.624824866379534,0.053551969280265684,0.02376628094027295,0.011312334596025115,0.01515230138550153,0.003321052358466089,0.05718437029733797,0.0893570650199782
1997,SD,South Dakota,1909000.0,17313000.0,2542000.0,3000.0,160000.0,1588000.0,22594000.0,875000.0,901000.0,676000.0,736000.0,1575000.0,21765000.0,48573000.0,713000.0,150000.0,7.636,69.252,10.168,0.012,0.64,6.352,90.376,3.5,3.604,2.704,2.944,6.3,87.06,194.292,2.852,0.6,0.44808844419739363,0.35643258600457045,0.052333600971733264,0.039301669651864206,0.46515553908550017,0.03269305993041401,0.01801412307248883,0.014678936857925184,0.0324254215304799,0.01515245095011632,0.013917196796574228,6.176270767710456e-05,0.0032940110761122436,0.003088135383855228,0.01854939987235707
1997,TN,Tennessee,596000.0,4307000.0,2587000.0,152000.0,138000.0,13265000.0,1123000.0,1259000.0,603000.0,1448000.0,465000.0,2203000.0,7491000.0,26380000.0,12006000.0,1695000.0,2.384,17.228,10.348,0.608,0.552,53.06,4.492,5.036,2.412,5.792,1.86,8.812,29.964,105.52,48.024,6.78,0.2839651250947688,0.16326762699014405,0.09806671721000758,0.02259287338893101,0.04257012888551933,0.5028430629264594,0.047725549658832446,0.455117513267627,0.08351023502653525,0.017626990144048522,0.05489006823351023,0.005761940864291129,0.005231235784685368,0.06425322213798332,0.022858225928733888
1997,TX,Texas,5092000.0,22613000.0,12335000.0,453000.0,701000.0,11767000.0,98059000.0,5621000.0,6699000.0,2449000.0,1760000.0,5363000.0,40040000.0,167625000.0,6146000.0,5697000.0,20.368,90.452,49.34,1.812,2.804,47.068,392.236,22.484,26.796,9.796,7.04,21.452,160.16,670.5,24.584,22.788,0.23886651752423566,0.13490231170768083,0.0735868754660701,0.03037733035048471,0.5849903057419836,0.07019835943325876,0.03353318419090231,0.03666517524235645,0.031994034302759135,0.010499627143922446,0.01460999254287845,0.0027024608501118566,0.004181953765846383,0.03398657718120805,0.03996420581655481
1997,UT,Utah,234000.0,1252000.0,558000.0,1001000.0,57000.0,13832000.0,23737000.0,9972000.0,7367000.0,3688000.0,313000.0,5059000.0,2045000.0,52588000.0,3860000.0,549000.0,0.936,5.008,2.232,4.004,0.228,55.328,94.948,39.888,29.468,14.752,1.252,20.236,8.18,210.352,15.44,2.196,0.03888719860044117,0.023807712786186964,0.010610785730584923,0.0044496843386323875,0.4513767399406709,0.26302578535027005,0.1896250095078725,0.0734007758423975,0.09620065414162927,0.005951928196546741,0.07013006769605233,0.019034760781927437,0.001083897467102761,0.010439644025252909,0.14008899368677266
1997,VA,Virginia,242000.0,2572000.0,1526000.0,275000.0,98000.0,15345000.0,1533000.0,777000.0,1003000.0,779000.0,316000.0,1468000.0,4340000.0,25343000.0,14568000.0,1654000.0,0.968,10.288,6.104,1.1,0.392,61.38,6.132,3.108,4.012,3.116,1.264,5.872,17.36,101.372,58.272,6.616,0.17125044390956082,0.10148759026161071,0.06021386576174881,0.009548987886201317,0.060490076155151326,0.6054926409659472,0.03065935366767944,0.5748332872982678,0.057925265359270804,0.012468926330742217,0.0307382709229373,0.010851122597956044,0.0038669455076352443,0.06526457009825198,0.03957700351181786
1997,VT,Vermont,10000.0,342000.0,132000.0,11000.0,14000.0,4462000.0,212000.0,198000.0,305000.0,233000.0,79000.0,337000.0,484000.0,5920000.0,4264000.0,120000.0,0.04,1.368,0.528,0.044,0.056,17.848,0.848,0.792,1.22,0.932,0.316,1.348,1.936,23.68,17.056,0.48,0.08175675675675675,0.05777027027027027,0.0222972972972973,0.0016891891891891893,0.03581081081081081,0.7537162162162162,0.033445945945945944,0.7202702702702702,0.05692567567567568,0.013344594594594595,0.03935810810810811,0.0018581081081081082,0.002364864864864865,0.02027027027027027,0.05152027027027027
1997,WA,Washington,1018000.0,6854000.0,528000.0,788000.0,103000.0,17418000.0,7406000.0,3292000.0,1378000.0,5280000.0,467000.0,6638000.0,8400000.0,42612000.0,14126000.0,1371000.0,4.072,27.416,2.112,3.152,0.412,69.672,29.624,13.168,5.512,21.12,1.868,26.552,33.6,170.448,56.504,5.484,0.19712756969867642,0.16084670984699145,0.01239087580963109,0.02388998404205388,0.17380080728433306,0.4087580963108983,0.07725523326762414,0.3315028630432742,0.15577771519759692,0.010959354172533558,0.1239087580963109,0.01849244344316155,0.0024171594855909133,0.03217403548296255,0.03233830845771144
1997,WI,Wisconsin,799000.0,7803000.0,959000.0,69000.0,230000.0,15701000.0,1844000.0,1284000.0,4359000.0,965000.0,918000.0,2182000.0,9561000.0,34761000.0,14417000.0,1113000.0,3.196,31.212,3.836,0.276,0.92,62.804,7.376,5.136,17.436,3.86,3.672,8.728,38.244,139.044,57.668,4.452,0.27504962457926985,0.22447570553206178,0.027588389286844452,0.022985529760363627,0.053047956042691524,0.4516843589079716,0.03693794770000863,0.41474641120796296,0.06277149679238227,0.02640890653318374,0.027760996519087484,0.001984983170794856,0.006616610569316187,0.032018641581082245,0.12539915422456202
1997,WV,West Virginia,50000.0,664000.0,698000.0,2000.0,59000.0,11899000.0,481000.0,697000.0,637000.0,446000.0,192000.0,699000.0,1411000.0,15415000.0,11202000.0,288000.0,0.2,2.656,2.792,0.008,0.236,47.596,1.924,2.788,2.548,1.784,0.768,2.796,5.644,61.66,44.808,1.152,0.09153421991566656,0.043074927019137205,0.04528057087252676,0.003243593902043464,0.031203373337658127,0.7719104768083036,0.04521569899448589,0.7266947778138177,0.04534544275056763,0.012455400583846902,0.0289328576062277,0.00012974375608173857,0.0038274408044112877,0.018683100875770353,0.041323386312033736
1997,WY,Wyoming,257000.0,2064000.0,759000.0,20000.0,44000.0,5085000.0,44873000.0,3543000.0,2571000.0,5862000.0,406000.0,6332000.0,3080000.0,62147000.0,1542000.0,206000.0,1.028,8.256,3.036,0.08,0.176,20.34,179.492,14.172,10.284,23.448,1.624,25.328,12.32,248.588,6.168,0.824,0.049559914396511494,0.03321157899818173,0.01221297890485462,0.004135356493475148,0.7220461164657989,0.08182213139813668,0.05700999243728579,0.024812138960850886,0.1018874603762048,0.006532897806812879,0.09432474616634753,0.0003218176259513734,0.0007079987770930214,0.0033147215472991457,0.041369655816049046
2002,AL,Alabama,459000.0,2097000.0,1181000.0,171000.0,200000.0,22922000.0,1905000.0,1451000.0,1252000.0,541000.0,610000.0,1522000.0,3737000.0,32476000.0,21471000.0,1139000.0,1.836,8.388,4.724,0.684,0.8,91.688,7.62,5.804,5.008,2.164,2.44,6.088,14.948,129.904,85.884,4.556,0.11506958985096687,0.06457075994580613,0.0363653159256066,0.014133513979554133,0.0586587018105678,0.7058135238329843,0.04467914767828551,0.6611343761546988,0.04686537750954551,0.018783101367163445,0.016658455474812168,0.005265426776696638,0.00615839389087326,0.03507205320852322,0.03855154575686661
2002,AR,Arkansas,349000.0,7570000.0,1727000.0,88000.0,221000.0,18373000.0,2312000.0,3809000.0,876000.0,688000.0,537000.0,1534000.0,9645000.0,33324000.0,14564000.0,582000.0,1.396,30.28,6.908,0.352,0.884,73.492,9.248,15.236,3.504,2.752,2.148,6.136,38.58,133.296,58.256,2.328,0.2894310406913936,0.2271636058096267,0.05182451086304165,0.010472932421077902,0.06937942623934702,0.5513443764253991,0.11430200456127716,0.437042371864122,0.046032889208978515,0.016114512063377745,0.020645780818629215,0.0026407394070339695,0.006631856919937583,0.01746489016924739,0.02628736046092906
2002,AZ,Arizona,146000.0,875000.0,214000.0,1221000.0,73000.0,17608000.0,40533000.0,11709000.0,897000.0,9586000.0,493000.0,11373000.0,1235000.0,72726000.0,5899000.0,1080000.0,0.584,3.5,0.856,4.884,0.292,70.432,162.132,46.836,3.588,38.344,1.972,45.492,4.94,290.904,23.596,4.32,0.0169815471770756,0.012031460550559635,0.0029425514946511563,0.0020075351318648077,0.5573385034238099,0.2421142369991475,0.16100156752743172,0.08111266947171575,0.15638148667601684,0.006778868630201029,0.13180980667161676,0.016789043808266645,0.0010037675659324038,0.014850259879547892,0.012333965844402278
2002,CA,California,719000.0,8591000.0,1345000.0,1768000.0,344000.0,33780000.0,21729000.0,12070000.0,6997000.0,18299000.0,1148000.0,21558000.0,10655000.0,99814000.0,21709000.0,5095000.0,2.876,34.364,5.38,7.072,1.376,135.12,86.916,48.28,27.988,73.196,4.592,86.232,42.62,399.256,86.836,20.38,0.10674855230729156,0.08607009036808463,0.013475063618330094,0.007203398320876831,0.2176949125373194,0.33842947883062496,0.12092492035185445,0.21749453984411005,0.2159817260103793,0.011501392590217804,0.18333099565191255,0.017712946079708258,0.0034464103232011542,0.051044943595086864,0.0701003867192979
2002,CO,Colorado,2155000.0,8054000.0,1835000.0,438000.0,216000.0,18925000.0,28158000.0,10516000.0,417000.0,4629000.0,740000.0,6022000.0,12044000.0,66380000.0,8409000.0,814000.0,8.62,32.216,7.34,1.752,0.864,75.7,112.632,42.064,1.668,18.516,2.96,24.088,48.176,265.52,33.636,3.256,0.1814401928291654,0.12133172642362157,0.027643868635131064,0.03246459777041277,0.4241940343476951,0.28510093401626996,0.15842121120819525,0.1266797228080747,0.0907200964145827,0.011147936125338957,0.06973485989755951,0.006598373003916843,0.003253992166315155,0.012262729737872853,0.0062820126544139805
2002,CT,Connecticut,12000.0,117000.0,23000.0,2000.0,18000.0,1436000.0,30000.0,30000.0,55000.0,209000.0,65000.0,293000.0,152000.0,3101000.0,1407000.0,1133000.0,0.048,0.468,0.092,0.008,0.072,5.744,0.12,0.12,0.22,0.836,0.26,1.172,0.608,12.404,5.628,4.532,0.049016446307642694,0.037729764592067075,0.007416962270235408,0.003869719445340213,0.009674298613350531,0.4630764269590455,0.009674298613350531,0.45372460496614,0.0944856497903902,0.020960980328926154,0.06739761367300871,0.0006449532408900354,0.005804579168010319,0.36536601096420507,0.017736214124475975
2002,DE,Delaware,11000.0,436000.0,7000.0,1000.0,14000.0,376000.0,10000.0,9000.0,104000.0,72000.0,25000.0,112000.0,454000.0,1251000.0,367000.0,195000.0,0.044,1.744,0.028,0.004,0.056,1.504,0.04,0.036,0.416,0.288,0.1,0.448,1.816,5.004,1.468,0.78,0.36290967226219023,0.34852118305355717,0.005595523581135092,0.008792965627498001,0.007993605115907274,0.3005595523581135,0.007194244604316547,0.293365307753797,0.08952837729816147,0.019984012789768184,0.05755395683453238,0.0007993605115907274,0.011191047162270184,0.15587529976019185,0.08313349320543566
