year,state_fips,state_abbr,state_name,observed_majority_cell_count,observed_majority_area_km2,rasterized_state_area_km2,state_land_area_km2,observed_majority_share_state_area,majority_dominant_code,majority_dominant_label,majority_dominant_slug,majority_dominant_cell_count,majority_dominant_area_km2,majority_dominant_share_observed,majority_dominant_share_state_area,majority_cells_agriculture,majority_cells_commercial,majority_cells_governmental,majority_cells_industrial,majority_cells_no_classified_land_use_record,majority_cells_recreational,majority_cells_residential_income,majority_cells_residential_owned,majority_cells_vacant_land,majority_area_km2_agriculture,majority_area_km2_commercial,majority_area_km2_governmental,majority_area_km2_industrial,majority_area_km2_no_classified_land_use_record,majority_area_km2_recreational,majority_area_km2_residential_income,majority_area_km2_residential_owned,majority_area_km2_vacant_land,majority_share_observed_agriculture,majority_share_observed_commercial,majority_share_observed_governmental,majority_share_observed_industrial,majority_share_observed_recreational,majority_share_observed_residential_income,majority_share_observed_residential_owned,majority_share_observed_vacant_land,majority_share_state_area_agriculture,majority_share_state_area_commercial,majority_share_state_area_governmental,majority_share_state_area_industrial,majority_share_state_area_no_classified_land_use_record,majority_share_state_area_recreational,majority_share_state_area_residential_income,majority_share_state_area_residential_owned,majority_share_state_area_vacant_land,cumulative_through_year,total_property_record_count,counts_dominant_code,counts_dominant_label,counts_dominant_slug,counts_dominant_record_count,counts_dominant_record_share,counts_dominant_occupied_cell_count,counts_dominant_occupied_area_km2,record_count_agriculture,record_count_commercial,record_count_governmental,record_count_industrial,record_count_recreational,record_count_residential_income,record_count_residential_owned,record_count_vacant_land,record_share_agriculture,record_share_commercial,record_share_governmental,record_share_industrial,record_share_recreational,record_share_residential_income,record_share_residential_owned,record_share_vacant_land,occupied_cells_agriculture,occupied_cells_commercial,occupied_cells_governmental,occupied_cells_industrial,occupied_cells_recreational,occupied_cells_residential_income,occupied_cells_residential_owned,occupied_cells_vacant_land,occupied_area_km2_agriculture,occupied_area_km2_commercial,occupied_area_km2_governmental,occupied_area_km2_industrial,occupied_area_km2_recreational,occupied_area_km2_residential_income,occupied_area_km2_residential_owned,occupied_area_km2_vacant_land,records_per_occupied_cell_agriculture,records_per_occupied_cell_commercial,records_per_occupied_cell_governmental,records_per_occupied_cell_industrial,records_per_occupied_cell_recreational,records_per_occupied_cell_residential_income,records_per_occupied_cell_residential_owned,records_per_occupied_cell_vacant_land,property_records_per_observed_majority_km2
1940,16,ID,Idaho,21860,1366.25,216441.875,214049.923496,0.006312318260964982,RO,Residential-Owned,residential_owned,15994,999.625,0.7316559926806954,0.004618445483342814,304.0,4827.0,58.0,4.0,3441210.0,6.0,256.0,15994.0,411.0,19.0,301.6875,3.625,0.25,215075.625,0.375,16.0,999.625,25.6875,0.013906678865507777,0.2208142726440988,0.0026532479414455626,0.00018298261665141812,0.0002744739249771272,0.01171088746569076,0.7316559926806954,0.01880146386093321,8.778338295212052e-05,0.0013938499654930453,1.6748145431654573e-05,1.1550445125279015e-06,0.993687681739035,1.7325667687918522e-06,7.39228488017857e-05,0.004618445483342814,0.00011868082366224188,1944,113823,RO,Residential-Owned,residential_owned,96055,0.843897981954438,21179,1323.6875,438.0,14999.0,171.0,6.0,30.0,993.0,96055.0,1131.0,0.0038480799135499856,0.1317747731126398,0.001502332568988693,5.271342347328747e-05,0.00026356711736643735,0.008724071584829077,0.843897981954438,0.009936480324714688,321.0,5158.0,104.0,4.0,18.0,357.0,21179.0,765.0,20.0625,322.375,6.5,0.25,1.125,22.3125,1323.6875,47.8125,1.3644859813084111,2.907910042652191,1.6442307692307692,1.5,1.6666666666666667,2.7815126050420167,4.535388828556589,1.4784313725490197,83.31052150045745
1940,17,IL,Illinois,65366,4085.375,145911.25,143778.461053,0.027999040512640388,C,Commercial,commercial,35963,2247.6875,0.5501789921365847,0.015404483890035896,832.0,35963.0,41.0,0.0,2269214.0,15.0,5580.0,21596.0,1339.0,52.0,2247.6875,2.5625,0.0,141825.875,0.9375,348.75,1349.75,83.6875,0.012728329712694672,0.5501789921365847,0.0006272374017073096,0.0,0.00022947709818560107,0.0853654805250436,0.3303858274944161,0.02048465563136799,0.0003563810192839826,0.015404483890035896,1.7562045421446256e-05,0.0,0.9720009594873597,6.4251385688218005e-06,0.00239015154760171,0.009250486168818375,0.0005735507029101595,1944,1266329,RO,Residential-Owned,residential_owned,614345,0.48513853824716957,61472,3842.0,1145.0,515665.0,114.0,0.0,28.0,132220.0,614345.0,2812.0,0.0009041884060145508,0.4072125016484658,9.002399850275876e-05,0.0,2.211115752699338e-05,0.10441204457925231,0.48513853824716957,0.0022205919630680494,846.0,46182.0,68.0,0.0,19.0,8854.0,61472.0,1911.0,52.875,2886.375,4.25,0.0,1.1875,553.375,3842.0,119.4375,1.3534278959810875,11.16593044909272,1.6764705882352942,0.0,1.4736842105263157,14.933363451547324,9.993899661634565,1.4714809000523286,309.9664045528256
1940,18,IN,Indiana,142089,8880.5625,93727.5,92788.998225,0.09474873969752741,RO,Residential-Owned,residential_owned,121584,7599.0,0.8556890399679075,0.08107545810994639,7475.0,6142.0,995.0,697.0,1357551.0,1324.0,3624.0,121584.0,248.0,467.1875,383.875,62.1875,43.5625,84846.9375,82.75,226.5,7599.0,15.5,0.05260787253059702,0.04322642850607718,0.0070026532666145865,0.004905376207869716,0.009318103442208757,0.025505141143930918,0.8556890399679075,0.0017453849347943895,0.00498452962044224,0.004095649622576085,0.0006634925715505055,0.00046477821343789176,0.9052512603024726,0.0008828785575204715,0.0024165799791950066,0.08107545810994639,0.00016537302285881946,1944,1487128,RO,Residential-Owned,residential_owned,1361959,0.9158317239672712,133460,8341.25,22340.0,42763.0,5830.0,2491.0,3765.0,47507.0,1361959.0,473.0,0.015022244218386044,0.028755426567181844,0.003920308137564487,0.0016750407496866444,0.002531725581120119,0.03194546804310053,0.9158317239672712,0.0003180627356891942,7753.0,7843.0,1673.0,866.0,1587.0,6010.0,133460.0,388.0,484.5625,490.1875,104.5625,54.125,99.1875,375.625,8341.25,24.25,2.881465239262221,5.452377916613541,3.4847579199043635,2.876443418013857,2.372400756143667,7.904658901830283,10.204997752135471,1.2190721649484537,167.45876176199425
1940,19,IA,Iowa,149214,9325.875,145744.0625,144659.688848,0.06398802695650123,RO,Residential-Owned,residential_owned,117527,7345.4375,0.7876405699197127,0.05039956602005656,5699.0,19641.0,411.0,156.0,2182691.0,334.0,3489.0,117527.0,1957.0,356.1875,1227.5625,25.6875,9.75,136418.1875,20.875,218.0625,7345.4375,122.3125,0.03819346710094227,0.13162973983674453,0.0027544332301258595,0.0010454783063251437,0.002238395860978192,0.023382524428002736,0.7876405699197127,0.01311539131716863,0.002443924602417337,0.008422727340950854,0.00017625074777917626,6.689809404757055e-05,0.9360119730434988,0.00014323053469159335,0.0014962016034100875,0.05039956602005656,0.0008392280131480485,1944,1189250,RO,Residential-Owned,residential_owned,1065616,0.8960403615724196,144747,9046.6875,15539.0,67248.0,1224.0,318.0,736.0,33600.0,1065616.0,4969.0,0.013066218204750893,0.05654656295984865,0.0010292200966996005,0.0002673954172797982,0.00061887744376708,0.028253100693714527,0.8960403615724196,0.004178263611519866,6457.0,21595.0,604.0,205.0,417.0,5198.0,144747.0,3766.0,403.5625,1349.6875,37.75,12.8125,26.0625,324.875,9046.6875,235.375,2.406535542821744,3.11405417920815,2.0264900662251657,1.551219512195122,1.764988009592326,6.464024624855714,7.361921145170539,1.3194370685077004,127.52154623560791
1940,20,KS,Kansas,78349,4896.8125,213090.0625,211753.777874,0.02298001343915322,RO,Residential-Owned,residential_owned,53733,3358.3125,0.6858160282837049,0.015760061546746227,3434.0,17235.0,574.0,202.0,3331092.0,267.0,2518.0,53733.0,386.0,214.625,1077.1875,35.875,12.625,208193.25,16.6875,157.375,3358.3125,24.125,0.04382953196594724,0.21997728113951678,0.007326194335600965,0.0025782077627027784,0.003407829072483376,0.032138253200423746,0.6858160282837049,0.004926674239620161,0.0010072032336092631,0.005055080876894482,0.00016835604428995838,5.924724903583901e-05,0.9770199865608468,7.831195788400503e-05,0.0007385374904566467,0.015760061546746227,0.00011321504023680128,1944,688688,RO,Residential-Owned,residential_owned,587662,0.8533065771437864,74751,4671.9375,9418.0,72115.0,1723.0,454.0,687.0,15541.0,587662.0,1088.0,0.01367527821016193,0.10471360035313523,0.002501858606509769,0.0006592244964337987,0.0009975489626652418,0.02256609669400367,0.8533065771437864,0.0015798155333039054,3583.0,18907.0,778.0,249.0,313.0,3276.0,74751.0,749.0,223.9375,1181.6875,48.625,15.5625,19.5625,204.75,4671.9375,46.8125,2.628523583589171,3.8141958004971706,2.2146529562982007,1.823293172690763,2.194888178913738,4.743894993894994,7.8615938248317745,1.4526034712950602,140.64005922219812
1940,21,KY,Kentucky,41920,2620.0,104650.75,102282.79608,0.0250356543073031,C,Commercial,commercial,19167,1197.9375,0.4572280534351145,0.011447003485402637,2303.0,19167.0,1344.0,13.0,1632492.0,114.0,860.0,17699.0,420.0,143.9375,1197.9375,84.0,0.8125,102030.75,7.125,53.75,1106.1875,26.25,0.05493797709923664,0.4572280534351145,0.03206106870229008,0.0003101145038167939,0.002719465648854962,0.02051526717557252,0.42220896946564884,0.010019083969465648,0.001375408202999023,0.011447003485402637,0.0008026698327532292,7.76391951323808e-06,0.9749643456926969,6.808360188531854e-05,0.000513613137029596,0.010570277804984676,0.0002508343227353841,1944,393551,RO,Residential-Owned,residential_owned,316127,0.8032681914161062,38170,2385.625,4686.0,48270.0,6304.0,39.0,404.0,15825.0,316127.0,1896.0,0.011906970125854082,0.12265246435658911,0.016018254305032894,9.909770271197379e-05,0.0010265505614266003,0.04021079860043552,0.8032681914161062,0.004817672931843649,2384.0,21185.0,1831.0,18.0,130.0,1673.0,38170.0,742.0,149.0,1324.0625,114.4375,1.125,8.125,104.5625,2385.625,46.375,1.9656040268456376,2.278498937927779,3.4429273620972145,2.1666666666666665,3.1076923076923078,9.459055588762702,8.282080167670946,2.555256064690027,150.21030534351146
1940,22,LA,Louisiana,13016,813.5,122007.4375,111913.975425,0.006667626307617517,RO,Residential-Owned,residential_owned,9528,595.5,0.7320221266133989,0.00488084998916562,226.0,2114.0,88.0,0.0,1939103.0,78.0,513.0,9528.0,469.0,14.125,132.125,5.5,0.0,121193.9375,4.875,32.0625,595.5,29.3125,0.01736324523663184,0.1624154886293792,0.006760909649661954,0.0,0.0059926244622003685,0.03941303011677935,0.7320221266133989,0.03603257529194837,0.00011577163072538098,0.0010829257847498027,4.507921904351118e-05,0.0,0.9933323736923825,3.9956580515839455e-05,0.0002627913564695595,0.00488084998916562,0.0002402517469478039,1944,113980,RO,Residential-Owned,residential_owned,83531,0.7328566415160555,12290,768.125,337.0,8318.0,184.0,0.0,161.0,20376.0,83531.0,1073.0,0.0029566590629935075,0.07297771538866468,0.0016143183014563959,0.0,0.0014125285137743463,0.17876820494823653,0.7328566415160555,0.009413932268819092,235.0,2503.0,129.0,0.0,98.0,1311.0,12290.0,786.0,14.6875,156.4375,8.0625,0.0,6.125,81.9375,768.125,49.125,1.4340425531914893,3.3232121454254893,1.426356589147287,0.0,1.6428571428571428,15.54233409610984,6.7966639544345,1.3651399491094147,140.11063306699447
1940,23,ME,Maine,25138,1571.125,84886.9375,79888.428972,0.018508442479739595,RO,Residential-Owned,residential_owned,16590,1036.875,0.659957037154905,0.012214776861280925,225.0,4636.0,534.0,9.0,1333053.0,64.0,2644.0,16590.0,436.0,14.0625,289.75,33.375,0.5625,83315.8125,4.0,165.25,1036.875,27.25,0.008950592728140664,0.18442199061182274,0.021242740074787176,0.00035802370912562656,0.0025459463760044553,0.10517940965868407,0.659957037154905,0.017344259686530354,0.00016566153066836697,0.003413363805237997,0.00039317003278625763,6.626461226734679e-06,0.9814915575202604,4.712150205677994e-05,0.0019467070537207212,0.012214776861280925,0.0003210152327618133,1944,208871,RO,Residential-Owned,residential_owned,154505,0.7397149436733678,23494,1468.375,389.0,18728.0,1914.0,44.0,184.0,32309.0,154505.0,798.0,0.0018623935347654773,0.08966299773544437,0.009163550708331938,0.00021065633812257327,0.0008809265048762155,0.1546839915545959,0.7397149436733678,0.0038205399504957606,246.0,5660.0,826.0,13.0,86.0,4295.0,23494.0,685.0,15.375,353.75,51.625,0.8125,5.375,268.4375,1468.375,42.8125,1.58130081300813,3.308833922261484,2.317191283292978,3.3846153846153846,2.13953488372093,7.522467986030268,6.576359921682132,1.164963503649635,132.94359137560664
1940,24,MD,Maryland,53482,3342.625,26643.9375,25151.895765,0.1254553685993296,RO,Residential-Owned,residential_owned,45969,2873.0625,0.8595228301110655,0.10783175347112266,536.0,4475.0,337.0,52.0,372821.0,211.0,1085.0,45969.0,817.0,33.5,279.6875,21.0625,3.25,23301.3125,13.1875,67.8125,2873.0625,51.0625,0.010022063497999327,0.0836730114804981,0.006301185445570472,0.0009722897423432182,0.003945252608354212,0.020287199431584458,0.8595228301110655,0.015276167682584794,0.001257321670267392,0.010497228497101826,0.0007905175426867744,0.00012197896801101564,0.8745446314006704,0.0004949531201985443,0.0025451380825375377,0.10783175347112266,0.001916477247403842,1944,580452,RO,Residential-Owned,residential_owned,514385,0.8861800803511746,51857,3241.0625,986.0,30949.0,1032.0,135.0,466.0,31196.0,514385.0,1303.0,0.0016986762040616622,0.05331879294067382,0.0017779247896466891,0.00023257737073866574,0.000802822627883098,0.05374432338935864,0.8861800803511746,0.0022448023264628257,582.0,6117.0,501.0,72.0,257.0,2052.0,51857.0,1077.0,36.375,382.3125,31.3125,4.5,16.0625,128.25,3241.0625,67.3125,1.6941580756013745,5.059506293934936,2.059880239520958,1.875,1.8132295719844358,15.202729044834308,9.919297298339664,1.2098421541318478,173.65154631464793
1940,25,MA,Massachusetts,79706,4981.625,21210.875,20204.396898,0.23486183384702422,RO,Residential-Owned,residential_owned,44635,2789.6875,0.5599954834015005,0.13152156617772723,1134.0,10909.0,3871.0,91.0,259668.0,344.0,15891.0,44635.0,2831.0,70.875,681.8125,241.9375,5.6875,16229.25,21.5,993.1875,2789.6875,176.9375,0.01422728527337967,0.13686548064135698,0.04856597997641332,0.001141695731814418,0.00431586078839736,0.19937018543146062,0.5599954834015005,0.03551802875567711,0.0033414463099707106,0.03214447777378349,0.01140629511983829,0.0002681407532692546,0.7651381661529758,0.0010136309793914678,0.04682444736485411,0.13152156617772723,0.008341829368189667,1944,1650811,RO,Residential-Owned,residential_owned,1110860,0.6729177355857212,74706,4669.125,2029.0,73722.0,18016.0,266.0,943.0,439802.0,1110860.0,5173.0,0.0012290928519376233,0.044658049891841044,0.010913423765652155,0.00016113292193958,0.0005712343811617441,0.2664157193040269,0.6729177355857212,0.003133611297719727,1276.0,15453.0,6222.0,130.0,460.0,28910.0,74706.0,4068.0,79.75,965.8125,388.875,8.125,28.75,1806.875,4669.125,254.25,1.5901253918495297,4.770724131236653,2.8955319832851174,2.046153846153846,2.05,15.212798339674853,14.869756110620298,1.2716322517207472,331.38002157930396
1940,26,MI,Michigan,88784,5549.0,150912.5625,146614.604273,0.03676963605995359,RO,Residential-Owned,residential_owned,41687,2605.4375,0.4695327987024689,0.017264550126501233,6085.0,38469.0,211.0,15.0,2325817.0,103.0,891.0,41687.0,1323.0,380.3125,2404.3125,13.1875,0.9375,145363.5625,6.4375,55.6875,2605.4375,82.6875,0.06853712380609119,0.4332875292845558,0.002376554334114255,0.0001689493602450892,0.0011601189403496125,0.010035591998558299,0.4695327987024689,0.014901333573616869,0.0025200850989459543,0.0159318247611096,8.73850379420865e-05,6.2122064887739215e-06,0.9632303639400465,4.2657151222914265e-05,0.0003690050654331709,0.017264550126501233,0.0005479166123098599,1944,1048961,RO,Residential-Owned,residential_owned,746064,0.7112409326943518,82090,5130.625,14414.0,279545.0,635.0,53.0,300.0,3937.0,746064.0,4013.0,0.013741216308327956,0.2664970384980948,0.0006053609238093695,5.052618734156942e-05,0.0002859972868390722,0.0037532377276180908,0.7112409326943518,0.0038256903736173225,6280.0,44352.0,278.0,21.0,130.0,1190.0,82090.0,1709.0,392.5,2772.0,17.375,1.3125,8.125,74.375,5130.625,106.8125,2.2952229299363056,6.302872474747475,2.2841726618705036,2.5238095238095237,2.3076923076923075,3.3084033613445376,9.088366427092216,2.34815681685196,189.03604253018563
1940,27,MN,Minnesota,109025,6814.0625,218563.0625,206232.15757,0.031176642668062908,RO,Residential-Owned,residential_owned,82793,5174.5625,0.7593946342581976,0.023675375156312153,6162.0,14699.0,960.0,55.0,3387984.0,207.0,2955.0,82793.0,1194.0,385.125,918.6875,60.0,3.4375,211749.0,12.9375,184.6875,5174.5625,74.625,0.05651914698463655,0.13482228846594818,0.008805319880761293,0.000504471451501949,0.0018986470992891538,0.027103875257968355,0.7593946342581976,0.010951616601696858,0.001762077249443739,0.004203306311193366,0.0002745203115004851,1.5727726179715295e-05,0.9688233573319371,5.919344216729211e-05,0.0008450078338374308,0.023675375156312153,0.0003414346374287284,1944,782387,RO,Residential-Owned,residential_owned,672131,0.8590774130960765,103219,6451.1875,25878.0,46785.0,2620.0,173.0,494.0,31149.0,672131.0,3157.0,0.03307570294496202,0.05979777271350367,0.0033487263975500617,0.0002211181934260155,0.0006314010841182177,0.03981277807530033,0.8590774130960765,0.004035087495063185,8772.0,16212.0,1375.0,76.0,253.0,4338.0,103219.0,1965.0,548.25,1013.25,85.9375,4.75,15.8125,271.125,6451.1875,122.8125,2.9500683994528045,2.8858253145817914,1.9054545454545455,2.276315789473684,1.9525691699604744,7.180497925311204,6.5116984276150705,1.606615776081425,114.81946342581976
1940,28,MS,Mississippi,35241,2202.5625,123473.0,121532.487805,0.017838414066233103,RO,Residential-Owned,residential_owned,28501,1781.3125,0.8087454953037655,0.014426737019429349,685.0,4687.0,54.0,54.0,1940327.0,61.0,735.0,28501.0,464.0,42.8125,292.9375,3.375,3.375,121270.4375,3.8125,45.9375,1781.3125,29.0,0.01943758690162027,0.13299849606991856,0.0015323061207116711,0.0015323061207116711,0.0017309383956187396,0.02085638886524219,0.8087454953037655,0.013166482222411395,0.0003467357235994914,0.0023724822430814833,2.7333911057478154e-05,2.7333911057478154e-05,0.9821615859337669,3.087719582418828e-05,0.00037204490050456374,0.014426737019429349,0.00023486916167907154,1944,132813,RO,Residential-Owned,residential_owned,115799,0.8718950705126757,33996,2124.75,1070.0,11996.0,138.0,92.0,104.0,2535.0,115799.0,1079.0,0.008056440258107263,0.09032248349182685,0.0010390549117932732,0.0006927032745288488,0.0007830558755543509,0.0190869869666373,0.8718950705126757,0.00812420470887639,766.0,5226.0,86.0,64.0,80.0,1063.0,33996.0,843.0,47.875,326.625,5.375,4.0,5.0,66.4375,2124.75,52.6875,1.3968668407310705,2.2954458476846535,1.6046511627906976,1.4375,1.3,2.3847601128880527,3.406253676903165,1.2799525504151839,60.29931046224568
1940,29,MO,Missouri,101101,6318.8125,180546.4375,178052.563675,0.03499826741250433,RO,Residential-Owned,residential_owned,70845,4427.8125,0.7007349086557008,0.02452450771840901,1942.0,23423.0,388.0,107.0,2787642.0,161.0,3065.0,70845.0,1170.0,121.375,1463.9375,24.25,6.6875,174227.625,10.0625,191.5625,4427.8125,73.125,0.01920851425801921,0.23167921187723167,0.0038377464120038377,0.0010583475930010583,0.0015924669390015925,0.030316218435030316,0.7007349086557008,0.011572585830011573,0.0006722647185990585,0.008108371011197603,0.00013431447518868933,3.704033207523134e-05,0.9650017325874957,5.573358377674996e-05,0.0010610151197250847,0.02452450771840901,0.0004050204535329034,1944,883013,RO,Residential-Owned,residential_owned,694875,0.786936319170839,97767,6110.4375,3497.0,119722.0,1219.0,288.0,418.0,60522.0,694875.0,2472.0,0.003960304095183197,0.13558350783057554,0.0013805006268310886,0.00032615601355812427,0.00047337921412255536,0.06854032726584999,0.786936319170839,0.0027995057830405667,2101.0,25956.0,613.0,145.0,235.0,5279.0,97767.0,1849.0,131.3125,1622.25,38.3125,9.0625,14.6875,329.9375,6110.4375,115.5625,1.6644455021418372,4.612498073663122,1.9885807504078303,1.986206896551724,1.778723404255319,11.4646713392688,7.107459572248304,1.3369388858842617,139.74350402073173
1940,30,MT,Montana,32837,2052.3125,380841.625,376973.673895,0.005388887047207616,RO,Residential-Owned,residential_owned,27329,1708.0625,0.8322623869415599,0.004484967996867464,172.0,3915.0,131.0,50.0,6060629.0,70.0,847.0,27329.0,323.0,10.75,244.6875,8.1875,3.125,378789.3125,4.375,52.9375,1708.0625,20.1875,0.005237993726588909,0.11922526418369522,0.003989402198739227,0.0015226725949386362,0.002131741632914091,0.0257940737582605,0.8322623869415599,0.009836464963303591,2.822695654656972e-05,0.0006424914818594212,2.14984378348874e-05,8.205510624002825e-06,0.9946111129527924,1.1487714873603956e-05,0.00013900134997060787,0.004484967996867464,5.300759863105825e-05,1944,172027,RO,Residential-Owned,residential_owned,148870,0.865387410115854,31531,1970.6875,269.0,17688.0,317.0,96.0,153.0,3783.0,148870.0,851.0,0.001563708022577851,0.10282106878571387,0.0018427339894318915,0.0005580519337080807,0.0008893952693472537,0.021990734012684057,0.865387410115854,0.00494689787068309,182.0,4708.0,196.0,63.0,87.0,1198.0,31531.0,686.0,11.375,294.25,12.25,3.9375,5.4375,74.875,1970.6875,42.875,1.478021978021978,3.7570093457943927,1.6173469387755102,1.5238095238095237,1.7586206896551724,3.157762938230384,4.721385303352257,1.2405247813411078,83.82105551664282
1940,31,NE,Nebraska,62605,3912.8125,200337.625,198957.373531,0.019531091576033208,RO,Residential-Owned,residential_owned,40196,2512.25,0.6420573436626468,0.01254008077613978,6621.0,13859.0,446.0,40.0,3142797.0,162.0,786.0,40196.0,495.0,413.8125,866.1875,27.875,2.5,196424.8125,10.125,49.125,2512.25,30.9375,0.10575832601229934,0.22137209488060058,0.007124031626866863,0.0006389266033064452,0.0025876527433911028,0.012554907754971648,0.6420573436626468,0.007906716715917259,0.0020655755502741934,0.004323638657491322,0.00013914011409489355,1.2478933999542023e-05,0.9804689084239668,5.053968269814519e-05,0.00024521105309100073,0.01254008077613978,0.00015442680824433253,1944,475346,RO,Residential-Owned,residential_owned,401804,0.845287432733209,58834,3677.125,10559.0,55775.0,962.0,104.0,368.0,4076.0,401804.0,1698.0,0.022213293053901788,0.11733558292275521,0.002023788987390238,0.00021878799863678247,0.0007741729182532302,0.008574806561956975,0.845287432733209,0.0035721348238966985,6914.0,17083.0,614.0,54.0,204.0,1200.0,58834.0,1013.0,432.125,1067.6875,38.375,3.375,12.75,75.0,3677.125,63.3125,1.527191206248192,3.264941754961072,1.5667752442996743,1.9259259259259258,1.803921568627451,3.3966666666666665,6.829452357480369,1.6762092793682133,121.4844820701222
1940,32,NV,Nevada,3074,192.125,286372.5,284537.264244,0.0006708919327100193,RO,Residential-Owned,residential_owned,1602,100.125,0.5211450878334418,0.0003496320351989105,15.0,783.0,29.0,11.0,4578886.0,24.0,564.0,1602.0,46.0,0.9375,48.9375,1.8125,0.6875,286180.375,1.5,35.25,100.125,2.875,0.004879635653871178,0.25471698113207547,0.009433962264150943,0.0035783994795055302,0.007807417046193884,0.18347430058555628,0.5211450878334418,0.014964216005204945,3.273708194746353e-06,0.00017088756776575964,6.329169176509616e-06,2.400719342813992e-06,0.99932910806729,5.237933111594165e-06,0.0001230914281224629,0.0003496320351989105,1.003937179722215e-05,1944,24393,RO,Residential-Owned,residential_owned,16546,0.6783093510433321,2472,154.5,26.0,4504.0,104.0,26.0,49.0,3007.0,16546.0,131.0,0.001065879555610216,0.1846431353257082,0.004263518222440864,0.001065879555610216,0.0020087730086500227,0.12327307014307383,0.6783093510433321,0.00537039314557455,17.0,1048.0,48.0,12.0,33.0,786.0,2472.0,91.0,1.0625,65.5,3.0,0.75,2.0625,49.125,154.5,5.6875,1.5294117647058822,4.297709923664122,2.1666666666666665,2.1666666666666665,1.4848484848484849,3.8256997455470736,6.69336569579288,1.4395604395604396,126.96421600520495
1940,33,NH,New Hampshire,28601,1787.5625,24037.625,23190.113978,0.07436518790853922,RO,Residential-Owned,residential_owned,21205,1325.3125,0.7414076430894024,0.05513491869517059,448.0,2443.0,784.0,27.0,356001.0,56.0,3024.0,21205.0,614.0,28.0,152.6875,49.0,1.6875,22250.0625,3.5,189.0,1325.3125,38.375,0.015663787979441277,0.08541659382539073,0.027411628964022237,0.0009440229362609699,0.0019579734974301596,0.10573056886122863,0.7414076430894024,0.021467780846823537,0.0011648405364506685,0.006352021050332552,0.0020384709387886698,7.020244304501797e-05,0.9256348120914608,0.00014560506705633356,0.007862673621042012,0.05513491869517059,0.0015964555566533715,1944,213499,RO,Residential-Owned,residential_owned,153321,0.7181345111686706,26653,1665.8125,774.0,14336.0,3342.0,69.0,244.0,40435.0,153321.0,978.0,0.0036253097204202362,0.06714785549346836,0.01565346910289978,0.00032318652546381953,0.0011428624958430718,0.1893919877844861,0.7181345111686706,0.004580817708748051,478.0,3302.0,1242.0,32.0,75.0,4840.0,26653.0,882.0,29.875,206.375,77.625,2.0,4.6875,302.5,1665.8125,55.125,1.6192468619246863,4.341611144760751,2.6908212560386473,2.15625,3.2533333333333334,8.354338842975206,5.752485648895059,1.1088435374149659,119.43582392224049
1940,34,NJ,New Jersey,62545,3909.0625,20114.875,19048.737655,0.19433690241674384,RO,Residential-Owned,residential_owned,48135,3008.4375,0.7696058837636901,0.14956282353233613,579.0,8011.0,2232.0,0.0,259293.0,5.0,2789.0,48135.0,794.0,36.1875,500.6875,139.5,0.0,16205.8125,0.3125,174.3125,3008.4375,49.625,0.009257334719002318,0.12808377967863138,0.035686305859780956,0.0,7.994244144216165e-05,0.04459189383643777,0.7696058837636901,0.01269485970101527,0.0017990417539258882,0.024891404992573904,0.006935166139486326,0.0,0.8056630975832562,1.5535766441501624e-05,0.008665850521069607,0.14956282353233613,0.002467079710910458,1944,1522342,RO,Residential-Owned,residential_owned,1383024,0.908484427283751,59692,3730.75,1260.0,59185.0,11071.0,0.0,6.0,66386.0,1383024.0,1410.0,0.0008276720999617694,0.03887759780653756,0.007272347475140277,0.0,3.941295714103664e-06,0.04360780954608097,0.908484427283751,0.0009262044928143611,612.0,10138.0,3139.0,0.0,5.0,4632.0,59692.0,1054.0,38.25,633.625,196.1875,0.0,0.3125,289.5,3730.75,65.875,2.0588235294117645,5.837936476622608,3.5269194010831475,0.0,1.2,14.332037996545768,23.169335924411982,1.3377609108159392,389.4391558078184
1940,35,NM,New Mexico,8327,520.4375,314919.6875,314198.560935,0.0016526038880944843,RO,Residential-Owned,residential_owned,5432,339.5,0.6523357751891438,0.0010780526384207084,81.0,1387.0,27.0,1.0,5030388.0,11.0,1096.0,5432.0,292.0,5.0625,86.6875,1.6875,0.0625,314399.25,0.6875,68.5,339.5,18.25,0.009727392818542091,0.16656659060886272,0.003242464272847364,0.00012009126936471719,0.001321003963011889,0.13162003122373003,0.6523357751891438,0.03506665065449742,1.6075527192945028e-05,0.0002752685952668488,5.358509064315009e-06,1.9846329867833367e-07,0.9983473961119055,2.18309628546167e-06,0.0002175157753514537,0.0010780526384207084,5.795128321407343e-05,1944,38309,RO,Residential-Owned,residential_owned,29509,0.770288966039312,7687,480.4375,115.0,4820.0,85.0,1.0,19.0,3128.0,29509.0,632.0,0.00300190555744081,0.12581899814664962,0.0022187997598475556,2.6103526586441827e-05,0.0004959670051423947,0.08165183116239004,0.770288966039312,0.016497428802631234,89.0,1748.0,67.0,1.0,16.0,1526.0,7687.0,550.0,5.5625,109.25,4.1875,0.0625,1.0,95.375,480.4375,34.375,1.2921348314606742,2.757437070938215,1.2686567164179106,1.0,1.1875,2.0498034076015728,3.8388187849616235,1.1490909090909092,73.60922300948721
